X,Y,MEAN_X,MEAN_Y,ID_divisao
-47.3641108810345,-22.356688590409,-47.364110881034470,-22.356688590408982,350330705_.
-47.2944868101843,-22.7941160350278,-47.294486810184331,-22.794116035027798,353340305_.
-47.3693236264236,-21.942682878949,-47.369323626423643,-21.942682878948993,353930110_.
-48.714984940032,-22.6117571489825,-48.714984940031968,-22.611757148982502,352680310_.
-48.0303026907632,-20.1837342475702,-48.030302690763243,-20.183734247570150,352970805_.
-47.9396124102539,-25.0013715033707,-47.939612410253943,-25.001371503370738,350990805_.
-48.5509131244006,-21.0040814236745,-48.550913124400587,-21.004081423674474,350610210_.
-52.0847228138715,-22.3849166255023,-52.084722813871501,-22.384916625502274,353020115_.
-46.6648042470882,-23.6013937178517,-46.664804247088227,-23.601393717851654,355030832_.
-51.2168846995843,-21.5597580026954,-51.216884699584263,-21.559758002695421,351600210_.
-46.8392937370662,-23.5353972408458,-46.839293737066193,-23.535397240845796,351060905_.
-50.2153947357282,-22.7876540235934,-50.215394735728225,-22.787654023593397,353530905_.
-50.4775349123478,-21.4030216345808,-50.477534912347807,-21.403021634580838,350640905_.
-44.8859923762135,-23.3617044858695,-44.885992376213501,-23.361704485869542,355540610_3555406063
-45.0123263739606,-22.6609924928726,-45.012326373960626,-22.660992492872605,350860305_.
-44.7851770764788,-23.3696586760872,-44.785177076478789,-23.369658676087237,355540610_3555406062
-44.9300583911245,-23.3504539089433,-44.930058391124533,-23.350453908943322,355540610_3555406065
-44.8911192155127,-23.333708794994,-44.891119215512738,-23.333708794993989,355540610_3555406064
-46.6652134982758,-23.5644733608035,-46.665213498275797,-23.564473360803511,355030845_.
-44.8534259785155,-23.3586223503217,-44.853425978515496,-23.358622350321738,355540610_3555406061
-49.0423962010396,-24.3568874390012,-49.042396201039594,-24.356887439001166,350270530_.
-44.8353679885796,-23.3786465815507,-44.835367988579648,-23.378646581550729,355540610_3555406060
-49.1914418601962,-21.1821094814585,-49.191441860196157,-21.182109481458529,355600810_.
-46.6176435927805,-23.5460054228029,-46.617643592780489,-23.546005422802892,355030810_.
-48.5796284908462,-21.7129584931775,-48.579628490846197,-21.712958493177506,355270010_.
-50.343166100393,-20.7673602772963,-50.343166100393049,-20.767360277296316,353286805_.
-45.4321243216607,-23.4039395321427,-45.432124321660645,-23.403939532142655,353230605_.
-47.2898083015865,-23.1966054150121,-47.289808301586518,-23.196605415012129,354520905_.
-46.7985159001426,-23.750545790067,-46.798515900142647,-23.750545790066958,352220815_.
-48.5070051612207,-23.6726145995093,-48.507005161220654,-23.672614599509288,350800910_.
-47.8211228625489,-21.2538543866914,-47.821122862548911,-21.253854386691398,354340210_.
-49.9224598282038,-20.6549203751003,-49.922459828203827,-20.654920375100261,355130605_.
-48.1712966636096,-21.7784877822958,-48.171296663609574,-21.778487782295759,350320805_.
-46.9920947614986,-24.2958385989632,-46.992094761498578,-24.295838598963218,353760205_.
-50.0167001890094,-20.3016029952408,-50.016700189009413,-20.301602995240827,353625705_.
-49.4292072333459,-21.6631746223684,-49.429207233345927,-21.663174622368423,350880120_.
-47.6865589669464,-22.7397454123934,-47.686558966946393,-22.739745412393436,353870905_.
-48.1234903820374,-22.2763613325413,-48.123490382037446,-22.276361332541281,350790205_.
-48.0528383204403,-23.2927248712388,-48.052838320440301,-23.292724871238828,354165305_.
-45.400845242058,-23.8464182943835,-45.400845242058018,-23.846418294383543,352040010_3520400038
-45.4089101107642,-23.850562396567,-45.408910110764239,-23.850562396567049,352040010_3520400037
-45.4276878436366,-23.8688580269386,-45.427687843636605,-23.868858026938632,352040010_3520400034
-45.4357597910894,-23.8756220820903,-45.435759791089389,-23.875622082090267,352040010_3520400033
-45.4124974261928,-23.8587330716933,-45.412497426192829,-23.858733071693308,352040010_3520400036
-51.3778297075411,-20.900432110856,-51.377829707541125,-20.900432110855963,350210105_.
-45.4221332985691,-23.8648574449421,-45.422133298569143,-23.864857444942118,352040010_3520400035
-45.4573268142444,-23.9077728192113,-45.457326814244354,-23.907772819211306,352040010_3520400030
-45.4475314151736,-23.8827447429908,-45.447531415173586,-23.882744742990763,352040010_3520400032
-45.4572344645636,-23.8978367818366,-45.457234464563598,-23.897836781836602,352040010_3520400031
-52.2010785032123,-22.5167168469377,-52.201078503212315,-22.516716846937676,355430005_.
-48.5312939760083,-21.5548153990149,-48.531293976008321,-21.554815399014881,352930210_.
-47.4084180937028,-22.5796083804903,-47.408418093702814,-22.579608380490306,352690205_.
-49.7529287893912,-22.7418889254063,-49.752928789391149,-22.741888925406290,355050605_.
-46.7854249159019,-23.6237302396301,-46.785424915901920,-23.623730239630067,355280905_.
-48.5782960284791,-22.7593871508061,-48.578296028479109,-22.759387150806074,355010005_3550100007
-48.5887990304469,-22.7267877524167,-48.588799030446893,-22.726787752416691,355010005_3550100006
-48.571214753367,-22.7582571219554,-48.571214753366966,-22.758257121955353,355010005_3550100008
-48.5489650417171,-22.7349668020877,-48.548965041717082,-22.734966802087719,355010005_3550100003
-48.5627472029242,-22.7264656850596,-48.562747202924193,-22.726465685059630,355010005_3550100002
-48.5725228542927,-22.7467727011643,-48.572522854292721,-22.746772701164318,355010005_3550100005
-47.5074949299439,-22.4645865623335,-47.507494929943888,-22.464586562333452,354670205_.
-48.5645337792131,-22.7386229317044,-48.564533779213136,-22.738622931704437,355010005_3550100004
-45.3906504620792,-23.8364848901119,-45.390650462079243,-23.836484890111890,352040010_3520400027
-48.569901196504,-22.7325136464592,-48.569901196504013,-22.732513646459207,355010005_3550100001
-45.4415757016204,-23.9281851406221,-45.441575701620394,-23.928185140622109,352040010_3520400029
-45.343341274317,-23.9147018360545,-45.343341274317041,-23.914701836054469,352040010_3520400028
-46.9503697199204,-23.1421202582037,-46.950369719920381,-23.142120258203725,352590405_3525904069
-47.3069562101075,-23.3000603467823,-47.306956210107479,-23.300060346782320,352390905_.
-47.0148133590634,-23.2035993085322,-47.014813359063403,-23.203599308532247,352590405_3525904068
-49.7106798858865,-20.7703651359018,-49.710679885886506,-20.770365135901791,353140705_.
-46.9923211621543,-22.9674641569597,-46.992321162154319,-22.967464156959657,355620605_.
-46.9683567701434,-23.1675948801332,-46.968356770143352,-23.167594880133230,352590405_3525904065
-46.9965369535814,-23.1294539276008,-46.996536953581369,-23.129453927600814,352590405_3525904064
-47.0076932205861,-23.1522922950154,-47.007693220586077,-23.152292295015393,352590405_3525904067
-45.3826099765162,-23.8259298568514,-45.382609976516200,-23.825929856851410,352040010_3520400020
-46.9981746987866,-23.1453595743527,-46.998174698786571,-23.145359574352749,352590405_3525904066
-46.8051500703714,-23.155394704814,-46.805150070371397,-23.155394704814000,352590405_3525904061
-49.3882992296841,-20.8393759511126,-49.388299229684137,-20.839375951112601,354980505_3549805069
-46.8712968351426,-23.206002898566,-46.871296835142594,-23.206002898565966,352590405_3525904060
-49.3373683189278,-20.7918158014191,-49.337368318927837,-20.791815801419137,354980505_3549805068
-46.6979907508345,-23.7251336215112,-46.697990750834549,-23.725133621511198,355030823_.
-46.8288876097218,-23.1681622213683,-46.828887609721768,-23.168162221368323,352590405_3525904063
-46.8066264216215,-23.1817714688801,-46.806626421621466,-23.181771468880122,352590405_3525904062
-49.5401912953355,-21.08217021245,-49.540191295335546,-21.082170212449988,353280110_.
-47.9950840898315,-21.1266748278014,-47.995084089831487,-21.126674827801430,355170205_.
-49.3294209758809,-20.7547650952166,-49.329420975880907,-20.754765095216591,354980505_3549805072
-46.6454290952039,-23.7006350654249,-46.645429095203909,-23.700635065424905,355030858_.
-47.4568155053945,-22.4823882550258,-47.456815505394509,-22.482388255025835,351240705_.
-49.295978170333,-20.8339583591989,-49.295978170332994,-20.833958359198913,354980505_3549805073
-49.3498392651029,-20.8269449944409,-49.349839265102915,-20.826944994440932,354980505_3549805070
-49.8187972324506,-22.2224458596541,-49.818797232450571,-22.222445859654115,355660205_.
-46.4643678839176,-23.1351557503169,-46.464367883917575,-23.135155750316859,350710005_3507100007
-46.4706020390645,-23.1400490248292,-46.470602039064488,-23.140049024829246,350710005_3507100006
-51.7195899071917,-22.6064291172564,-51.719589907191725,-22.606429117256365,353920210_.
-46.4692384017068,-23.1294253351413,-46.469238401706768,-23.129425335141335,350710005_3507100009
-46.4714409918019,-23.134657539445,-46.471440991801856,-23.134657539445044,350710005_3507100008
-46.8737003413364,-23.2459358310029,-46.873700341336438,-23.245935831002903,352590405_3525904058
-46.4398388911966,-23.1563412703405,-46.439838891196615,-23.156341270340462,350710005_3507100014
-46.8548334496914,-23.2500256044462,-46.854833449691434,-23.250025604446186,352590405_3525904057
-46.4601010423614,-23.1259919560877,-46.460101042361437,-23.125991956087720,350710005_3507100013
-51.2176198341528,-21.0392770943699,-51.217619834152771,-21.039277094369872,351780205_.
-46.8549696258424,-23.2573694061643,-46.854969625842386,-23.257369406164287,352590405_3525904059
-46.4579253627398,-23.1681436109774,-46.457925362739829,-23.168143610977399,350710005_3507100015
-46.8558792189366,-23.2336415253062,-46.855879218936629,-23.233641525306201,352590405_3525904054
-46.4728738669404,-23.1279001302401,-46.472873866940446,-23.127900130240054,350710005_3507100010
-46.8865422959448,-23.1984096815129,-46.886542295944771,-23.198409681512945,352590405_3525904053
-46.8116976910675,-23.5789695785422,-46.811697691067515,-23.578969578542186,353440105_3534401060
-46.8938927546571,-23.2236035118136,-46.893892754657116,-23.223603511813565,352590405_3525904056
-50.2509956788925,-22.0837835502599,-50.250995678892544,-22.083783550259913,354000215_.
-46.4840615598936,-23.120226217912,-46.484061559893640,-23.120226217911974,350710005_3507100012
-46.8477044880601,-23.2735707576162,-46.847704488060103,-23.273570757616220,352590405_3525904055
-46.4754774558561,-23.1236090731031,-46.475477455856115,-23.123609073103097,350710005_3507100011
-46.8842310996488,-23.1146011717443,-46.884231099648808,-23.114601171744340,352590405_3525904050
-46.868645004605,-23.1681691414165,-46.868645004604971,-23.168169141416460,352590405_3525904052
-48.960195729806,-21.1382876914701,-48.960195729805989,-21.138287691470119,351110205_.
-46.9036988833682,-23.110155008787,-46.903698883368193,-23.110155008786961,352590405_3525904051
-49.4182002540158,-20.7925263773391,-49.418200254015794,-20.792526377339101,354980505_3549805065
-49.395361966035,-20.7544369631863,-49.395361966035026,-20.754436963186272,354980505_3549805064
-49.4119583559363,-20.7708671732375,-49.411958355936271,-20.770867173237502,354980505_3549805066
-49.3790500306587,-20.8055028816917,-49.379050030658718,-20.805502881691734,354980505_3549805063
-49.3658137609594,-20.7658520604746,-49.365813760959441,-20.765852060474582,354980505_3549805062
-46.8360942341058,-23.333253322607,-46.836094234105829,-23.333253322607025,350920510_.
-46.3855293225969,-23.5050461032696,-46.385529322596859,-23.505046103269606,355030836_.
-49.4764750457937,-23.2731237909178,-49.476475045793741,-23.273123790917762,355120705_.
-46.783186006424,-23.4727782531061,-46.783186006424025,-23.472778253106100,353440105_3534401058
-46.8908515011838,-23.1370101317188,-46.890851501183754,-23.137010131718764,352590405_3525904039
-46.8015568357009,-23.5775627234075,-46.801556835700950,-23.577562723407489,353440105_3534401057
-46.8111768467235,-23.5954473569868,-46.811176846723519,-23.595447356986838,353440105_3534401059
-46.9244758216584,-23.1234876377608,-46.924475821658362,-23.123487637760761,352590405_3525904047
-46.8127721719785,-23.5662507452564,-46.812772171978523,-23.566250745256433,353440105_3534401054
-46.4643404411919,-23.1410112297217,-46.464340441191922,-23.141011229721695,350710005_3507100003
-46.8628944504153,-23.0939858037141,-46.862894450415268,-23.093985803714080,352590405_3525904046
-48.5258188676192,-22.1398119090359,-48.525818867619179,-22.139811909035860,350680505_.
-47.2716053627423,-24.1063708112116,-47.271605362742271,-24.106370811211633,352990615_.
-46.7633209531755,-23.4994788217799,-46.763320953175530,-23.499478821779931,353440105_3534401053
-50.6446197569425,-20.2431586980899,-50.644619756942518,-20.243158698089875,355580205_.
-46.4666497428886,-23.1433051380804,-46.466649742888571,-23.143305138080425,350710005_3507100002
-46.8585377589275,-23.1255587382931,-46.858537758927504,-23.125558738293076,352590405_3525904049
-46.7861140239989,-23.4797959464198,-46.786114023998856,-23.479795946419770,353440105_3534401056
-46.4610969694669,-23.137251284421,-46.461096969466873,-23.137251284421026,350710005_3507100005
-46.8429462839169,-23.113084650105,-46.842946283916866,-23.113084650105023,352590405_3525904048
-46.7934067050402,-23.4809400908531,-46.793406705040198,-23.480940090853110,353440105_3534401055
-46.3624009965951,-23.5144454737063,-46.362400996595071,-23.514445473706335,353980610_.
-46.4522662192483,-23.1526197397055,-46.452266219248330,-23.152619739705521,350710005_3507100004
-46.9108728489795,-23.19312002315,-46.910872848979537,-23.193120023150044,352590405_3525904043
-46.7858861580229,-23.570538498776,-46.785886158022912,-23.570538498776017,353440105_3534401050
-46.8245093690566,-23.1555745194216,-46.824509369056621,-23.155574519421602,352590405_3525904042
-46.7964415007805,-23.4883943766578,-46.796441500780539,-23.488394376657787,353440105_3534401052
-46.4708375639516,-23.14620170077,-46.470837563951555,-23.146201700769964,350710005_3507100001
-46.9932429678241,-23.1805552288639,-46.993242967824060,-23.180555228863938,352590405_3525904044
-46.7957448162123,-23.5717710382257,-46.795744816212263,-23.571771038225741,353440105_3534401051
-49.0527388925307,-21.3150225134466,-49.052738892530670,-21.315022513446607,352190305_.
-48.1663503809149,-22.4354449338468,-48.166350380914949,-22.435444933846764,355470605_.
-46.8479530428481,-23.1556489036066,-46.847953042848118,-23.155648903606568,352590405_3525904041
-48.7644031156016,-20.5995627283873,-48.764403115601645,-20.599562728387319,350550015_.
-46.7175408158657,-21.8435532505124,-46.717540815865739,-21.843553250512432,350040210_.
-46.9442217288132,-23.1806022281581,-46.944221728813226,-23.180602228158143,352590405_3525904029
-46.8142349669956,-23.5571280662759,-46.814234966995649,-23.557128066275887,353440105_3534401047
-46.8634444906032,-23.156252080661,-46.863444490603200,-23.156252080660970,352590405_3525904028
